,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),RES,Load,Mandatory Hydro,Total FRR,Day_ahead_price,Day_ahead_Balancing_diff,Diff_direction,Date
2021-10-25 02:00:00,110.49678999999999,47.543980000000005,62.95281,199.89999995,199.9,50.290000000000006,6.1490948275,0.6288198575,30.02752022,2875.0,3846.0,0.0,1089.0,150.05,-49.84999994999998,0,2021-10-25 02:00:00
2021-10-25 03:00:00,95.07601,55.834540000000004,39.24147,199.89999985,199.9,0.0,4.7959022225000005,0.1891036725,19.542310417499998,2910.0,3874.5,0.0,1094.0,135.01,-64.88999985000001,0,2021-10-25 03:00:00
2021-10-25 04:00:00,98.7912825,96.6625225,2.1287599999999998,99.949999975,196.14749999999998,0.0,4.111837265,0.5929982525,16.242149384999998,2935.0,4164.5,13.0,1254.0,115.08,15.130000025000001,1,2021-10-25 04:00:00
2021-10-25 05:00:00,109.21908499999999,120.5854875,-11.3664025,74.98990932250001,257.34,29.884999999999998,4.900146145,2.6625845750000003,21.7409159675,2960.0,4702.0,26.0,1659.0,131.0,56.01009067749999,1,2021-10-25 05:00:00
2021-10-25 06:00:00,192.263425,156.74597,35.517455,265.3276533,264.6575,95.955,8.1159440175,5.7605906524999995,19.5158113025,3015.0,5224.0,35.5,1939.0,175.99,-89.3376533,0,2021-10-25 06:00:00
2021-10-25 07:00:00,155.0031225,98.24548,56.7576425,244.5501083,244.47,99.4125,9.0697752175,5.6253618825,9.133523255,3220.0,5684.0,45.0,1949.0,209.59,-34.9601083,0,2021-10-25 07:00:00
2021-10-25 08:00:00,173.3193675,123.1759375,50.14343,238.58415065,238.52249999999998,132.53,8.2085341375,5.795311727500001,6.9648728325,3515.0,5966.5,32.5,1864.0,242.06,3.4758493500000043,1,2021-10-25 08:00:00
2021-10-25 09:00:00,196.22175750000002,148.01825250000002,48.20350500000001,216.65513850000002,216.64,132.53,7.2636420049999995,3.2364765749999997,7.7650293475000005,3785.0,6037.0,20.0,1774.0,243.3,26.64486149999999,1,2021-10-25 09:00:00
2021-10-25 10:00:00,177.2243,151.2926075,25.931692500000004,217.3328871,216.99,128.6875,6.5205833575,3.4065274074999996,9.6847299975,3995.0,6078.0,19.0,1764.0,210.02,-7.312887099999983,0,2021-10-25 10:00:00
2021-10-25 11:00:00,158.0608325,143.560605,14.5002275,191.86311345000001,216.09,101.9275,4.945684065,3.0813323425,9.905599265,4120.0,6074.5,50.0,1764.0,195.06,3.196886549999988,1,2021-10-25 11:00:00
2021-10-25 12:00:00,47.3907525,75.46605000000001,-28.075297499999998,124.54867635,214.83999999999997,106.93249999999999,4.5513195875,3.1742595,3.5486176150000004,4130.0,5875.5,81.0,1749.0,159.13,34.58132365,1,2021-10-25 12:00:00
2021-10-25 13:00:00,53.6537525,116.504915,-62.8511625,48.4122548225,214.84,50.0,4.0861834625,3.0261629825,6.05925962,4035.0,5712.5,72.0,1729.0,153.64,105.22774517749998,1,2021-10-25 13:00:00
2021-10-25 14:00:00,51.3767475,112.89324500000001,-61.5164975,75.323098035,214.83999999999997,78.82249999999999,4.624840262499999,3.03784849,5.446585375,3795.0,5587.5,68.5,1754.0,149.94,74.616901965,1,2021-10-25 14:00:00
2021-10-25 15:00:00,54.9621175,156.45937500000002,-101.49725749999999,102.63096844750001,215.39,104.2775,5.544812935,3.63426094,4.4467150725,3400.0,5570.0,73.0,1764.0,153.64,51.00903155249998,1,2021-10-25 15:00:00
2021-10-25 16:00:00,107.4256125,160.739905,-53.31429250000001,113.30667835,220.01,89.42750000000001,7.350407912500001,4.129807287499999,8.9572296925,3030.0,5799.5,143.0,1769.0,172.36,59.053321650000015,1,2021-10-25 16:00:00
2021-10-25 17:00:00,140.43114,183.1732475,-42.7421075,116.6353026,240.71750000000003,89.60249999999999,8.2658848125,4.46941744,14.1276493975,2885.0,6302.0,319.0,1939.0,202.05,85.41469740000001,1,2021-10-25 17:00:00
2021-10-25 18:00:00,104.3393375,144.286955,-39.9476175,98.2920435525,274.15250000000003,105.5,8.706957449999999,6.99297529,13.091928795,2880.0,6579.5,494.5,2024.0,220.43,122.1379564475,1,2021-10-25 18:00:00
2021-10-25 19:00:00,98.6548225,98.7580925,-0.1032700000000002,107.01889373750001,276.82,63.59,8.65426111,7.2741149075,14.1065264325,2890.0,6421.0,475.0,1969.0,255.1,148.0811062625,1,2021-10-25 19:00:00
2021-10-25 20:00:00,106.4153125,102.591585,3.8237274999999986,151.8769754875,253.42000000000002,60.2175,8.08307409,4.4514658124999995,15.109864617499998,2875.0,5804.5,251.0,1744.0,262.0,110.1230245125,1,2021-10-25 20:00:00
2021-10-25 21:00:00,105.604885,76.85528249999999,28.749602499999998,138.88389984,230.74,67.4425,8.4187162625,5.573499644999999,9.286874150000001,2850.0,5340.5,71.0,1684.0,230.72,91.83610016,1,2021-10-25 21:00:00
2021-10-25 22:00:00,158.63555499999998,46.212154999999996,112.4234,220.13644525,220.09499999999997,119.47,8.7984861275,4.13859995,4.758376612499999,2835.0,4917.5,13.0,1649.0,224.23,4.093554749999981,1,2021-10-25 22:00:00
2021-10-25 23:00:00,57.3703075,49.4148625,7.955445000000001,161.119593035,208.695,113.35249999999999,7.180175365,2.5779985475,4.351291225000001,2870.0,4465.0,0.0,1334.0,219.63,58.51040696499999,1,2021-10-25 23:00:00
2021-10-26 00:00:00,80.8438425,93.23322,-12.389377500000002,105.40318524,246.60500000000002,51.2475,4.46855857,1.473522295,15.083350582500001,2895.0,4161.5,0.0,1064.0,179.13,73.72681476,1,2021-10-26 00:00:00
2021-10-26 01:00:00,159.80934,148.2733375,11.5360025,165.0,220.0,0.0,4.652777215,1.818016625,30.46575948,2870.0,4016.0,0.0,1059.0,149.56,-15.439999999999998,0,2021-10-26 01:00:00
2021-10-26 02:00:00,159.33666499999998,162.5066525,-3.1699875000000004,55.0,220.0,0.0,3.7028950175,1.9428929175,35.7811665675,2835.0,3933.0,0.0,1049.0,150.0,95.0,1,2021-10-26 02:00:00
2021-10-26 03:00:00,154.41796499999998,167.634635,-13.21667,0.0,220.0,0.0,3.23031942,2.1525716575,36.6077019075,2820.0,3952.5,0.0,1059.0,135.96,135.96,1,2021-10-26 03:00:00
2021-10-26 04:00:00,201.66672499999999,186.23143,15.435295,264.797499975,264.7975,0.0,6.4681212375,1.5904162325,42.8443836925,2820.0,4236.5,13.0,1204.0,122.78,-142.017499975,0,2021-10-26 04:00:00
2021-10-26 05:00:00,180.32994,163.13290500000002,17.197035,161.32933767499998,268.675,0.0025,6.6038450425,3.326859485,36.245600605,2805.0,4864.0,26.0,1549.0,152.0,-9.329337674999977,0,2021-10-26 05:00:00
2021-10-26 06:00:00,180.56119999999999,111.4151425,69.1460575,257.24709265,257.11249999999995,0.0075,8.8018718575,5.470306842499999,21.402114247500002,2820.0,5539.5,35.5,1774.0,173.03,-84.21709265000001,0,2021-10-26 06:00:00
2021-10-26 07:00:00,160.12586249999998,153.409785,6.716077500000001,251.74427943999999,301.8325,35.235,9.82062493,7.5107431525,27.0583446225,3155.0,6139.5,45.0,1739.0,227.74,-24.004279439999976,0,2021-10-26 07:00:00
2021-10-26 08:00:00,153.19369749999998,185.61144000000002,-32.417742499999996,122.91444927750001,298.09749999999997,86.50999999999999,9.0880514125,6.1263419425,25.382709624999997,3630.0,6555.0,32.5,1684.0,276.03,153.11555072249996,1,2021-10-26 08:00:00
2021-10-26 09:00:00,55.1256275,111.56209750000002,-56.43647,134.784193425,271.2675,135.25,7.1758603775,3.3821649225,6.5880365675,3975.0,6585.0,20.0,1644.0,302.07,167.28580657499998,1,2021-10-26 09:00:00
2021-10-26 10:00:00,54.0063775,89.7132925,-35.706914999999995,135.17072812499998,284.82,137.01500000000001,6.036584309999999,2.6737844575,6.78263763,4155.0,6568.0,19.0,1634.0,254.62,119.44927187500002,1,2021-10-26 10:00:00
2021-10-26 11:00:00,50.045770000000005,71.0647125,-21.0189425,201.63313927500002,264.735,137.0,5.8856746,3.0375395750000003,4.623768212500001,4190.0,6515.5,31.0,1629.0,212.0,10.366860724999981,1,2021-10-26 11:00:00
2021-10-26 12:00:00,93.6442575,59.93339,33.7108675,314.674999875,314.675,136.415,6.242460479999999,3.0253617499999996,5.8873766525,4095.0,6335.5,43.0,1614.0,205.36,-109.31499987500001,0,2021-10-26 12:00:00
2021-10-26 13:00:00,71.6605175,81.11103,-9.450512499999999,217.988410225,263.0775,134.66,6.2042565125,3.1218003275,6.312192619999999,3870.0,6119.5,34.0,1574.0,204.0,-13.988410224999996,0,2021-10-26 13:00:00
2021-10-26 14:00:00,61.0335625,107.40755499999999,-46.3739925,130.546326025,168.0825,134.99,6.144601775,2.9055207175,5.1892566125,3505.0,5933.0,30.5,1599.0,203.24,72.693673975,1,2021-10-26 14:00:00
2021-10-26 15:00:00,71.11346499999999,125.96760750000001,-54.85414250000001,125.79175174999999,146.58749999999998,128.75,6.627073794999999,3.5653657025,3.4925751474999998,2955.0,5960.5,35.0,1589.0,210.0,84.20824825000001,1,2021-10-26 15:00:00
2021-10-26 16:00:00,81.0572975,86.8236925,-5.766395000000001,185.36551649999998,195.655,101.64000000000001,7.775591515,3.8852157050000002,10.5051724475,2430.0,6094.5,105.0,1599.0,212.0,26.634483500000016,1,2021-10-26 16:00:00
2021-10-26 17:00:00,82.86865499999999,72.85427750000001,10.0143775,202.296983925,149.52249999999998,137.01,8.2823811175,5.447127405,7.3149765675,2230.0,6495.5,300.0,1744.0,253.62,51.323016075,1,2021-10-26 17:00:00
2021-10-26 18:00:00,96.72791000000001,96.7227525,0.005157500000000059,268.94102325,309.95500000000004,137.005,9.270408510000001,8.46429988,12.53109424,2245.0,6752.5,494.5,1794.0,259.07,-9.871023250000007,0,2021-10-26 18:00:00
2021-10-26 19:00:00,99.56631250000001,86.9741525,12.592159999999998,247.66790945,337.76250000000005,136.415,9.0952927125,7.3711741525,11.5271893275,2250.0,6605.0,475.0,1744.0,312.0,64.33209055,1,2021-10-26 19:00:00
2021-10-26 20:00:00,117.28711749999998,79.98237,37.3047475,296.288459075,325.4625,135.305,8.043993705,4.57287883,9.3182967175,2225.0,5964.0,251.0,1589.0,313.01,16.721540925,1,2021-10-26 20:00:00
2021-10-26 21:00:00,119.20945999999999,61.08511,58.12435000000001,246.33465232500004,246.1,135.52,7.7601701425,3.7294132775000004,4.0936563875,2185.0,5485.0,71.0,1544.0,255.62,9.285347674999969,1,2021-10-26 21:00:00
2021-10-26 22:00:00,134.5285825,45.340155,89.18842749999999,253.20971659999998,252.2225,135.52,8.18983988,3.1449298875,3.481002705,2155.0,5124.5,13.0,1469.0,225.29,-27.919716599999987,0,2021-10-26 22:00:00
2021-10-26 23:00:00,90.90152499999999,65.31929749999999,25.5822275,185.20669205,200.9775,133.3425,7.140433817500001,2.5958463624999997,4.498246715,2180.0,4605.0,0.0,1189.0,221.39,36.18330795,1,2021-10-26 23:00:00
2021-10-27 00:00:00,85.17520999999999,43.480937499999996,41.6942725,254.84999989999997,254.84999999999997,98.64750000000001,6.3545591550000005,0.79516384,6.162875962500001,2220.0,4262.0,0.0,914.0,203.09,-51.75999989999997,0,2021-10-27 00:00:00
2021-10-27 01:00:00,85.28948,23.7687575,61.520722500000005,196.09038655,196.0375,0.0,5.97917699,0.8071149099999999,4.4499090825,2235.0,4125.5,0.0,934.0,162.23,-33.860386550000015,0,2021-10-27 01:00:00
2021-10-27 02:00:00,68.0200025,23.5660625,44.453939999999996,190.411866025,190.1825,32.85,6.058757847499999,0.889639925,3.463896645,2240.0,4096.0,0.0,934.0,152.88,-37.531866025,0,2021-10-27 02:00:00
2021-10-27 03:00:00,45.3937375,31.3689,14.024837500000002,171.7301734,87.96,66.9175,5.9897111275,0.9158465250000001,3.4374272425,2255.0,4150.5,0.0,964.0,150.0,-21.730173400000012,0,2021-10-27 03:00:00
2021-10-27 04:00:00,47.13133,24.574984999999998,22.556345,193.17937215,187.7525,68.0075,6.85364221,0.8052911975,7.52083091,2260.0,4478.5,13.0,1104.0,150.37,-42.80937215,0,2021-10-27 04:00:00
2021-10-27 05:00:00,61.4968775,80.63322249999999,-19.136345,162.2948766225,242.80499999999998,101.83749999999999,8.03874338,2.1152453950000005,7.94609791,2275.0,5051.0,33.5,1414.0,156.73,-5.564876622500009,0,2021-10-27 05:00:00
2021-10-27 06:00:00,70.613445,47.494350000000004,23.119094999999998,253.34963987499998,253.155,101.83749999999999,7.8110573,4.186205675,8.45170088,2340.0,5588.0,68.0,1579.0,206.22,-47.12963987499998,0,2021-10-27 06:00:00
2021-10-27 07:00:00,43.013597499999996,62.9524125,-19.938815,135.506300725,277.8875,135.76,8.542534804999999,4.7060144025,3.84289323,2745.0,6021.0,95.0,1529.0,244.11,108.60369927500003,1,2021-10-27 07:00:00
2021-10-27 08:00:00,50.680620000000005,70.96740500000001,-20.286785000000002,200.41704825,276.7575,135.76,7.5255645125,4.0845599825,3.7746572150000004,3320.0,6300.0,55.5,1524.0,263.42,63.00295175000002,1,2021-10-27 08:00:00
2021-10-27 09:00:00,55.28319,77.3340575,-22.0508675,167.9493265,261.965,135.76,6.3122999875,2.8443233325,4.79394536,3750.0,6346.0,16.0,1524.0,270.01,102.06067349999998,1,2021-10-27 09:00:00
2021-10-27 10:00:00,36.973505,85.15492,-48.181415,134.07345565,240.1725,135.76,5.0585747725,2.6251521425,2.6051246575,3995.0,6351.0,16.0,1529.0,234.65,100.57654435,1,2021-10-27 10:00:00
2021-10-27 11:00:00,47.23223,95.02627000000001,-47.79404,120.874377,227.025,132.58749999999998,4.75761752,2.3211987899999995,1.6119679650000003,4080.0,6318.5,40.0,1534.0,180.0,59.125623000000004,1,2021-10-27 11:00:00
2021-10-27 12:00:00,60.3739,116.8172575,-56.443357500000005,117.864720025,150.3725,131.53,4.739568812500001,1.9740099325,0.017395647499999944,4030.0,6181.5,64.0,1514.0,176.46,58.59527997500001,1,2021-10-27 12:00:00
2021-10-27 13:00:00,25.7041575,118.35459,-92.6504325,129.87893964999998,159.7725,131.53,5.15988677,2.3267475125,-0.282049435,3840.0,6008.0,64.0,1514.0,171.99,42.11106035000003,1,2021-10-27 13:00:00
2021-10-27 14:00:00,30.213594999999998,171.3050575,-141.0914625,118.1161801625,64.425,122.56750000000001,5.368915707499999,2.3864482425,-0.7392749024999999,3515.0,5866.0,68.5,1534.0,166.91,48.793819837499996,1,2021-10-27 14:00:00
2021-10-27 15:00:00,45.6076625,217.5745775,-171.966915,87.99886413,241.11499999999998,89.685,5.6218201175,2.5852110675,3.3119710775,2990.0,5794.5,54.0,1529.0,171.78,83.78113587,1,2021-10-27 15:00:00
2021-10-27 16:00:00,54.0543525,182.6019625,-128.54761,65.41354675,262.8275,65.86,6.98613808,3.71866731,5.4197474475,2490.0,5901.0,105.0,1579.0,171.99,106.57645325000001,1,2021-10-27 16:00:00
2021-10-27 17:00:00,85.4930525,127.13399,-41.6409375,200.599886625,209.9475,131.72,7.53839086,3.4971720625,10.729705500000001,2360.0,6366.5,285.0,1674.0,220.68,20.080113374999996,1,2021-10-27 17:00:00
2021-10-27 18:00:00,74.7156025,107.49676000000001,-32.7811575,151.27005686500002,79.1,122.505,8.23388699,4.4440316275,10.0574764875,2430.0,6615.5,464.5,1724.0,240.26,88.98994313499998,1,2021-10-27 18:00:00
2021-10-27 19:00:00,41.5724325,120.43197749999999,-78.859545,101.0112335725,309.625,104.07499999999999,7.927253254999998,4.098310095,4.9468784425,2495.0,6512.0,452.5,1684.0,288.8,187.7887664275,1,2021-10-27 19:00:00
2021-10-27 20:00:00,42.2067325,149.66259000000002,-107.45585750000001,127.3409247,217.97500000000002,131.72,7.32976562,3.3609325875,3.3672353775,2540.0,5952.0,243.5,1579.0,284.79,157.4490753,1,2021-10-27 20:00:00
2021-10-27 21:00:00,27.6536725,134.64062249999998,-106.98695,130.25739015000002,250.28500000000003,132.73,7.42895661,3.367909485,2.0669417125,2575.0,5495.0,71.0,1529.0,244.11,113.85260985,1,2021-10-27 21:00:00
2021-10-27 22:00:00,28.050532500000003,101.25310250000001,-73.20257000000001,130.86674265,237.3775,135.76,7.5364806799999995,3.02575601,2.0308854375,2605.0,5155.0,13.0,1474.0,223.01,92.14325735,1,2021-10-27 22:00:00
2021-10-27 23:00:00,19.5800275,116.65838000000001,-97.0783525,48.871856109999996,108.55,50.16499999999999,6.6896799225,2.3226012825,2.4969088475000003,2675.0,4667.5,0.0,1229.0,215.0,166.12814389,1,2021-10-27 23:00:00
2021-10-28 00:00:00,43.503485,159.584739975,-116.081254975,38.5225549425,118.945,39.1775,5.610818522500001,0.7806138650000001,8.7036763175,2745.0,4374.5,0.0,999.0,187.99,149.46744505750002,1,2021-10-28 00:00:00
2021-10-28 01:00:00,58.48657000000001,123.8555425,-65.3689725,75.245569445,234.02499999999998,77.215,5.45844825,1.02167775,9.27541007,2770.0,4231.5,0.0,1009.0,188.81,113.564430555,1,2021-10-28 01:00:00
2021-10-28 02:00:00,36.7891175,111.41614,-74.6270225,72.2048385025,212.07,73.93,5.4577784000000005,1.13144922,4.995976477499999,2800.0,4124.5,0.0,1014.0,156.73,84.5251614975,1,2021-10-28 02:00:00
2021-10-28 03:00:00,38.3352075,126.68710499999999,-88.3518975,73.29848766,212.07,75.025,5.71696573,1.0050009,5.517810240000001,2825.0,4125.0,0.0,1029.0,152.23,78.93151233999998,1,2021-10-28 03:00:00
2021-10-28 04:00:00,61.71718750000001,147.4454025,-85.728215,77.6989435275,212.32,78.31,6.375936525,1.06952314,8.176833317500002,2860.0,4307.5,13.0,1179.0,152.23,74.53105647249998,1,2021-10-28 04:00:00
2021-10-28 05:00:00,95.6428025,134.3794075,-38.736605,77.20114126,246.75,78.31,6.587549575000001,2.04237257,16.626784215,2880.0,4617.5,26.0,1479.0,171.03,93.82885874,1,2021-10-28 05:00:00
2021-10-28 06:00:00,94.16622,143.18232999999998,-49.01611,81.71445568,277.935,81.7975,7.421710217499999,3.700779385,17.7349219675,2920.0,5014.5,45.5,1639.0,194.81,113.09554432,1,2021-10-28 06:00:00
2021-10-28 07:00:00,99.3229125,119.24191,-19.9189975,119.45374506,228.3,125.265,8.080664985,2.926404935,9.1464552625,3295.0,5421.0,65.0,1594.0,219.9,100.44625494,1,2021-10-28 07:00:00
2021-10-28 08:00:00,86.26411999999999,228.27031749999998,-142.00619749999998,76.853316595,208.485,78.56,7.0260873025,2.9564873999999994,8.8810430425,3860.0,5678.5,40.5,1589.0,250.0,173.146683405,1,2021-10-28 08:00:00
2021-10-28 09:00:00,80.35918000000001,245.0040025,-164.64482249999998,72.95784215249999,225.20499999999998,74.81,6.7023109625,2.81623207,10.142330037500003,4275.0,5725.5,16.0,1584.0,259.08,186.12215784749998,1,2021-10-28 09:00:00
2021-10-28 10:00:00,67.78384750000001,237.180095,-169.39624750000002,38.44787191,146.3175,39.285,5.11036701,1.9888737375,6.319290887499999,4495.0,5749.0,16.0,1579.0,239.94,201.49212809,1,2021-10-28 10:00:00
2021-10-28 11:00:00,53.724835,234.062545,-180.33771,0.00249471,198.89,0.0025,3.617728105,1.0629140875,7.8928770025,4565.0,5755.5,21.0,1584.0,209.56,209.55750529,1,2021-10-28 11:00:00
2021-10-28 12:00:00,47.199475,220.026365,-172.82689,0.0,198.89,0.0,3.4781637425,1.13483488,7.111069525,4515.0,5541.0,26.0,1564.0,165.54,165.54,1,2021-10-28 12:00:00
2021-10-28 13:00:00,50.471575,207.810765,-157.33919,0.0,198.89,0.0,3.6943351700000004,1.19227141,8.02414121,4345.0,5318.5,26.0,1549.0,152.23,152.23,1,2021-10-28 13:00:00
2021-10-28 14:00:00,75.0858075,231.6886025,-156.60279500000001,0.0,198.89,0.0,4.096367315,1.54511449,12.396105630000001,4010.0,5218.5,13.0,1574.0,152.0,152.0,1,2021-10-28 14:00:00
2021-10-28 15:00:00,84.8002625,284.931485,-200.13122250000004,0.0025,213.70999999999998,0.0025,5.2487127025,2.7170345475,15.990861855000002,3445.0,5343.0,17.5,1569.0,152.04,152.0375,1,2021-10-28 15:00:00
2021-10-28 16:00:00,106.28278,170.714925,-64.43214499999999,92.4724158,183.7475,32.7625,6.914014867500001,3.5506782450000003,18.417028157500003,2900.0,5720.0,70.0,1619.0,193.18,100.70758420000001,1,2021-10-28 16:00:00
2021-10-28 17:00:00,103.162955,150.8770175,-47.7140625,163.09030950000002,250.345,134.135,8.0302813325,3.66459823,8.7577718475,2725.0,6120.5,302.5,1699.0,215.02,51.92969049999999,1,2021-10-28 17:00:00
2021-10-28 18:00:00,66.822725,153.74015500000002,-86.91743,126.86963312500001,295.2775,135.25,7.675853399999999,3.4380503774999998,5.6672770324999995,2745.0,6224.5,517.0,1744.0,244.9,118.030366875,1,2021-10-28 18:00:00
2021-10-28 19:00:00,86.4669225,148.5379625,-62.071039999999996,129.704804875,218.95499999999998,134.695,8.0264894075,4.06659345,8.056747305,2755.0,6134.0,452.5,1714.0,255.0,125.29519512499999,1,2021-10-28 19:00:00
2021-10-28 20:00:00,110.15321750000001,153.366015,-43.2127975,152.34360005,256.255,134.695,7.635911305,3.212901495,9.9570014775,2765.0,5646.0,243.5,1584.0,255.1,102.75639995,1,2021-10-28 20:00:00
2021-10-28 21:00:00,104.72479,131.982475,-27.257685000000002,151.734369975,231.04500000000002,134.2475,7.873395385,3.40705104,7.752131812499999,2770.0,5315.0,71.0,1529.0,230.91,79.175630025,1,2021-10-28 21:00:00
2021-10-28 22:00:00,67.65683,68.283975,-0.6271450000000001,174.89381782499999,222.855,132.0775,7.9087827950000005,3.3886133175,4.516342645,2770.0,4955.5,13.0,1474.0,215.33,40.43618217500003,1,2021-10-28 22:00:00
2021-10-28 23:00:00,29.558937500000003,79.802425,-50.2434875,115.08341335749999,188.7375,121.26750000000001,6.6099279125,1.90239048,2.41651978,2800.0,4426.0,0.0,1224.0,207.04,91.9565866425,1,2021-10-28 23:00:00
2021-10-29 00:00:00,21.79678,63.650927499999995,-41.854147499999996,160.5335,62.75,99.3475,5.323129892499999,0.9987164325,4.2564065375,2835.0,4120.0,0.0,1004.0,183.14,22.606499999999983,1,2021-10-29 00:00:00
2021-10-29 01:00:00,57.480205,78.64129249999999,-21.1610875,0.03,251.0,0.03,4.7167723525,1.8111745250000002,14.354874867499998,2850.0,3990.0,0.0,1014.0,152.05,152.02,1,2021-10-29 01:00:00
2021-10-29 02:00:00,45.52942,81.17895250000001,-35.64953249999999,0.0325,251.0,0.0325,4.1166426125,2.3645275624999997,11.584830045,2850.0,3950.0,0.0,1024.0,138.75,138.7175,1,2021-10-29 02:00:00
2021-10-29 03:00:00,48.05911749999999,81.7785025,-33.719385,0.025,188.25,0.025,4.599775664999999,2.2925239425,11.670067275000001,2845.0,3980.0,0.0,1014.0,113.0,112.975,1,2021-10-29 03:00:00
2021-10-29 04:00:00,39.9053675,75.0993525,-35.193985,37.241396985,37.75,37.775,5.3635335025,1.7937962825,5.5022791025,2840.0,4295.0,13.0,1139.0,112.02,74.77860301499999,1,2021-10-29 04:00:00
