,RES,Load,Mandatory Hydro,Total FRR,Diff_direction
2134,2405.0,4898.0,13.0,1714.0,0
2135,2340.0,4518.5,0.0,1344.0,0
2136,2255.0,4334.0,0.0,974.0,0
2137,2200.0,4216.0,0.0,944.0,0
2138,2150.0,4165.0,0.0,934.0,0
2139,2095.0,4170.0,0.0,939.0,0
2140,2020.0,4467.5,13.0,1069.0,0
2141,1940.0,5067.0,26.0,1399.0,0
2142,2120.0,5741.5,57.0,1754.0,0
2143,2545.0,6255.5,97.0,1564.0,0
2144,2890.0,6494.5,81.0,1474.0,1
2145,3035.0,6533.0,56.0,1484.0,1
2146,3030.0,6535.0,55.0,1554.0,1
2147,2890.0,6525.5,40.0,1564.0,1
2148,2595.0,6341.0,26.0,1524.0,1
2149,2120.0,6187.0,13.0,1544.0,1
2150,1455.0,6079.5,17.5,1549.0,1
2151,905.0,6102.0,77.5,1534.0,0
2152,765.0,6499.5,238.5,1604.0,0
2153,730.0,6684.0,396.5,1579.0,0
2154,700.0,6673.5,397.5,1529.0,0
2155,670.0,6437.5,275.0,1489.0,1
2156,625.0,5873.5,108.5,1429.0,1
2157,580.0,5396.5,26.0,1504.0,1
2158,540.0,5007.0,13.0,1534.0,1
2159,560.0,4597.0,0.0,1199.0,1
2160,590.0,4390.0,0.0,864.0,1
2161,560.0,4300.0,0.0,834.0,0
2162,530.0,4190.0,0.0,824.0,0
2163,505.0,4185.0,0.0,844.0,1
2164,495.0,4325.0,13.0,1004.0,0
2165,475.0,4560.0,26.0,1344.0,0
2166,755.0,4935.0,38.0,1639.0,1
2167,1320.0,5465.0,59.0,1474.0,1
2168,1810.0,5790.0,43.0,1414.0,1
2169,2090.0,5960.0,18.0,1424.0,1
2170,2170.0,6055.0,17.0,1484.0,1
2171,2115.0,6130.0,21.0,1504.0,1
2172,1875.0,5975.0,26.0,1479.0,1
2173,1440.0,5805.0,13.0,1484.0,1
2174,850.0,5730.0,17.5,1514.0,1
2175,390.0,5855.0,77.5,1594.0,0
2176,310.0,6365.0,238.5,1654.0,1
2177,320.0,6510.0,397.0,1644.0,1
2178,320.0,6480.0,398.5,1634.0,0
2179,325.0,6250.0,275.5,1589.0,1
2180,330.0,5815.0,108.5,1504.0,1
2181,330.0,5360.0,26.0,1544.0,1
2182,340.0,4955.0,13.0,1574.0,1
2183,325.0,4565.0,0.0,1214.0,1
2184,325.0,4368.0,0.0,854.0,1
2185,325.0,4240.0,0.0,839.0,0
2186,340.0,4100.5,0.0,829.0,0
2187,340.0,4089.0,0.0,854.0,1
2188,355.0,4180.0,13.0,1014.0,0
2189,385.0,4286.0,26.0,1364.0,0
2190,635.0,4520.0,38.0,1604.0,0
2191,1095.0,4956.0,59.0,1524.0,0
2192,1515.0,5390.0,43.0,1474.0,0
2193,1775.0,5749.5,18.0,1454.0,0
2194,1875.0,5992.5,17.0,1444.0,0
2195,1845.0,6042.5,21.0,1469.0,0
2196,1665.0,5821.5,26.0,1464.0,0
2197,1330.0,5546.5,13.0,1509.0,0
2198,850.0,5481.0,17.5,1569.0,1
2199,475.0,5604.5,77.5,1704.0,0
2200,440.0,6083.5,238.5,1789.0,0
2201,475.0,6338.5,387.0,1809.0,0
2202,505.0,6330.5,381.0,1794.0,0
2203,525.0,6174.5,285.5,1754.0,0
2204,540.0,5824.5,126.0,1629.0,1
2205,555.0,5397.5,26.0,1604.0,1
2206,590.0,4991.5,13.0,1589.0,1
2207,580.0,4492.0,0.0,1214.0,1
2208,585.0,4247.5,0.0,849.0,1
2209,660.0,4166.0,0.0,844.0,1
2210,745.0,4069.0,0.0,844.0,0
2211,835.0,4081.5,0.0,869.0,1
2212,945.0,4373.5,13.0,1044.0,1
2213,1065.0,4982.5,26.0,1409.0,1
2214,1300.0,5642.5,38.0,1624.0,1
2215,1630.0,6078.0,59.0,1524.0,0
2216,1945.0,6307.5,43.0,1494.0,0
2217,2190.0,6333.0,17.0,1504.0,0
2218,2340.0,6347.5,16.0,1514.0,1
2219,2425.0,6388.0,28.0,1554.0,1
2220,2465.0,6295.0,33.0,1544.0,1
2221,2415.0,6219.5,32.0,1599.0,1
2222,2230.0,6192.0,55.5,1649.0,0
2223,2095.0,6318.0,98.0,1789.0,0
2224,2200.0,6746.0,235.5,1884.0,1
2225,2345.0,6934.5,404.0,1909.0,1
2226,2465.0,6917.0,443.5,1919.0,1
2227,2550.0,6697.5,324.0,1904.0,1
2228,2615.0,6169.0,123.5,1789.0,1
2229,2660.0,5649.0,26.0,1764.0,1
2230,2700.0,5240.0,13.0,1739.0,1
2231,1650.0,4679.0,0.0,1284.0,1
2232,615.0,4350.0,0.0,834.0,1
2233,675.0,4265.0,0.0,839.0,1
2234,735.0,4180.0,0.0,834.0,1
2235,825.0,4195.0,0.0,859.0,1
2236,925.0,4495.0,13.0,1054.0,0
2237,1025.0,5075.0,26.0,1404.0,1
2238,1230.0,5690.0,38.0,1599.0,0
2239,1540.0,6100.0,59.0,1514.0,0
2240,1840.0,6325.0,43.0,1439.0,0
2241,2090.0,6400.0,17.0,1434.0,0
2242,2270.0,6465.0,16.0,1439.0,1
2243,2390.0,6515.0,28.0,1484.0,1
2244,2460.0,6420.0,33.0,1454.0,0
2245,2420.0,6280.0,13.0,1499.0,0
2246,2260.0,6245.0,17.5,1584.0,0
2247,2140.0,6360.0,84.5,1729.0,1
2248,2230.0,6765.0,245.5,1849.0,1
2249,2390.0,6900.0,387.0,1869.0,0
2250,2525.0,6905.0,381.0,1864.0,0
2251,2610.0,6680.0,285.5,1859.0,1
2252,2665.0,6125.0,126.0,1739.0,1
2253,2705.0,5610.0,26.0,1704.0,1
2254,2725.0,5230.0,13.0,1654.0,1
2255,2535.0,4726.0,0.0,1284.0,0
2256,2255.0,4493.0,0.0,934.0,1
2257,2180.0,4442.0,0.0,914.0,0
2258,2105.0,4341.5,0.0,909.0,0
2259,2040.0,4346.5,0.0,919.0,0
2260,1970.0,4640.0,13.0,1054.0,0
2261,1900.0,5223.0,26.0,1374.0,0
2262,1990.0,5877.5,38.0,1594.0,0
2263,2250.0,6347.5,59.0,1474.0,0
2264,2470.0,6630.0,50.0,1439.0,0
2265,2540.0,6684.0,32.0,1429.0,0
2266,2470.0,6725.5,30.0,1444.0,1
2267,2335.0,6779.5,27.0,1459.0,1
2268,2120.0,6657.5,26.0,1434.0,1
2269,1800.0,6550.0,32.0,1464.0,0
2270,1345.0,6479.0,55.5,1544.0,0
2271,995.0,6569.5,105.0,1649.0,0
2272,905.0,6976.0,261.0,1729.0,0
2273,890.0,7114.5,373.5,1729.0,0
2274,850.0,7096.0,351.0,1724.0,0
2275,810.0,6879.0,300.5,1714.0,1
2276,765.0,6339.0,178.5,1544.0,1
2277,705.0,5802.5,61.0,1494.0,1
2278,645.0,5401.0,13.0,1479.0,1
2279,565.0,4846.0,0.0,1154.0,1
2280,520.0,4566.0,0.0,814.0,1
2281,510.0,4483.5,0.0,814.0,0
2282,495.0,4406.5,0.0,814.0,0
2283,465.0,4412.0,0.0,844.0,1
2284,450.0,4709.5,13.0,1009.0,1
2285,445.0,5299.0,26.0,1364.0,0
2286,650.0,5903.5,38.0,1609.0,0
2287,1110.0,6368.0,59.0,1444.0,0
2288,1545.0,6593.0,50.0,1404.0,0
2289,1800.0,6601.0,32.0,1414.0,1
2290,1865.0,6579.0,30.0,1419.0,1
2291,1835.0,6600.5,27.0,1434.0,1
2292,1645.0,6452.0,26.0,1419.0,0
2293,1290.0,6338.0,13.0,1454.0,0
2294,785.0,6268.0,17.5,1524.0,0
2295,430.0,6431.0,67.0,1619.0,0
2296,370.0,6894.0,223.0,1669.0,0
2297,390.0,7032.0,354.5,1679.0,0
2298,405.0,7022.0,351.0,1684.0,0
2299,440.0,6801.5,300.5,1684.0,1
2300,460.0,6278.0,178.5,1544.0,1
2301,475.0,5770.5,61.0,1484.0,1
2302,495.0,5380.5,13.0,1454.0,1
2303,575.0,4837.0,0.0,1139.0,1
2304,690.0,4555.0,0.0,804.0,1
2305,770.0,4467.5,0.0,809.0,1
2306,855.0,4370.5,0.0,814.0,1
2307,945.0,4380.5,0.0,834.0,0
2308,1045.0,4662.5,13.0,1004.0,0
2309,1130.0,5216.0,26.0,1344.0,1
2310,1330.0,5776.5,38.0,1594.0,1
2311,1690.0,6132.5,59.0,1414.0,0
2312,2030.0,6324.0,50.0,1394.0,0
2313,2240.0,6334.0,31.0,1404.0,1
2314,2335.0,6331.5,29.0,1409.0,1
2315,2355.0,6341.5,34.0,1434.0,1
2316,2260.0,6283.5,33.0,1444.0,1
2317,2015.0,6279.0,32.0,1444.0,0
2318,1605.0,6309.0,55.5,1494.0,0
2319,1275.0,6476.0,105.0,1564.0,0
2320,1230.0,6897.5,261.0,1599.0,1
2321,1290.0,7051.5,392.5,1599.0,1
2322,1370.0,7010.5,370.0,1619.0,1
2323,1450.0,6795.0,300.5,1629.0,1
2324,1520.0,6257.0,178.5,1509.0,1
2325,1605.0,5769.0,61.0,1454.0,1
2326,1675.0,5385.0,13.0,1434.0,1
2327,1855.0,4897.0,0.0,1139.0,1
2328,2030.0,4648.5,0.0,864.0,1
2329,2075.0,4554.5,0.0,874.0,0
2330,2100.0,4433.0,0.0,874.0,0
2331,2105.0,4421.5,0.0,889.0,1
2332,2105.0,4562.5,13.0,1029.0,1
2333,2075.0,4825.0,26.0,1314.0,1
2334,2290.0,5285.5,38.0,1574.0,1
2335,2770.0,5844.5,60.0,1404.0,1
2336,3190.0,6226.0,51.0,1349.0,1
2337,3445.0,6394.5,32.0,1354.0,1
2338,3550.0,6474.0,30.0,1344.0,1
2339,3510.0,6489.5,27.0,1384.0,1
2340,3300.0,6321.5,26.0,1374.0,1
2341,2875.0,6132.5,13.0,1384.0,1
2342,2190.0,6164.0,17.5,1424.0,1
2343,1635.0,6321.0,112.0,1514.0,1
2344,1525.0,6780.0,223.0,1524.0,0
2345,1595.0,6975.0,309.5,1524.0,1
2346,1630.0,6909.5,364.0,1564.0,1
2347,1650.0,6657.5,313.5,1564.0,1
2348,1640.0,6199.5,178.5,1429.0,1
2349,1615.0,5732.0,61.0,1364.0,1
2350,1610.0,5299.5,13.0,1354.0,1
2351,1585.0,4837.0,0.0,1099.0,1
2352,1565.0,4622.0,0.0,844.0,1
2353,1525.0,4503.0,0.0,839.0,1
2354,1465.0,4335.0,0.0,834.0,1
2355,1375.0,4296.5,0.0,824.0,1
2356,1280.0,4347.0,13.0,984.0,1
2357,1190.0,4481.0,26.0,1279.0,0
2358,1370.0,4829.0,38.0,1549.0,1
2359,1875.0,5511.0,60.0,1404.0,1
2360,2320.0,6185.5,51.0,1349.0,1
2361,2530.0,6676.0,32.0,1359.0,1
2362,2565.0,6915.5,30.0,1349.0,1
2363,2460.0,6896.5,27.0,1344.0,1
2364,2155.0,6552.5,26.0,1354.0,1
2365,1655.0,6138.0,13.0,1349.0,1
2366,975.0,5868.5,17.5,1404.0,1
2367,460.0,5810.5,87.0,1494.0,1
2368,385.0,6240.0,173.0,1504.0,1
2369,405.0,6470.0,284.5,1509.0,0
2370,455.0,6434.0,364.0,1549.0,0
2371,520.0,6255.5,313.5,1549.0,0
2372,605.0,5912.0,178.5,1409.0,0
2373,690.0,5499.0,61.0,1344.0,1
2374,765.0,5042.5,13.0,1344.0,1
2375,790.0,4488.5,0.0,1069.0,1
2376,810.0,4217.0,0.0,804.0,1
2377,820.0,4138.0,0.0,804.0,1
2378,815.0,4047.5,0.0,799.0,1
2379,795.0,4061.0,0.0,814.0,1
2380,795.0,4374.0,13.0,954.0,0
2381,825.0,4994.0,26.0,1234.0,0
2382,1070.0,5631.0,57.0,1479.0,0
2383,1560.0,6112.0,98.0,1374.0,0
2384,2000.0,6379.0,89.0,1324.0,0
2385,2305.0,6418.0,70.0,1319.0,0
2386,2480.0,6441.5,68.0,1309.0,0
2387,2490.0,6471.5,46.0,1349.0,1
2388,2340.0,6341.5,26.0,1344.0,0
2389,2095.0,6252.0,13.0,1374.0,0
2390,1795.0,6226.0,17.5,1449.0,0
2391,1610.0,6367.5,42.0,1524.0,0
2392,1610.0,6788.0,173.0,1564.0,0
2393,1655.0,6888.5,329.5,1539.0,0
2394,1700.0,6823.5,364.0,1604.0,0
2395,1715.0,6621.5,313.5,1589.0,1
2396,1705.0,6108.0,178.5,1519.0,1
2397,1675.0,5561.5,61.0,1429.0,1
2398,1635.0,5153.0,13.0,1369.0,1
2399,1615.0,4635.5,0.0,1074.0,1
2400,1575.0,4326.5,0.0,834.0,1
2401,1470.0,4274.5,0.0,834.0,1
2402,1345.0,4164.5,0.0,819.0,1
2403,1225.0,4178.5,0.0,834.0,1
2404,1135.0,4457.5,13.0,969.0,0
2405,1105.0,4964.5,26.0,1239.0,0
2406,1200.0,5525.0,38.0,1484.0,0
2407,1430.0,5961.0,60.0,1409.0,0
2408,1595.0,6218.0,51.0,1324.0,0
2409,1640.0,6304.5,32.0,1314.0,0
2410,1640.0,6373.0,30.0,1304.0,1
2411,1595.0,6425.0,27.0,1339.0,1
2412,1455.0,6314.0,26.0,1314.0,1
2413,1270.0,6196.0,13.0,1334.0,1
2414,1095.0,6221.0,17.5,1434.0,0
2415,995.0,6469.0,42.0,1509.0,0
2416,980.0,6896.0,173.0,1544.0,0
2417,985.0,6879.5,354.5,1524.0,0
2418,1000.0,6788.5,414.0,1594.0,0
2419,1045.0,6686.0,338.5,1569.0,1
2420,1085.0,6168.0,178.5,1499.0,1
2421,1105.0,5651.5,61.0,1409.0,1
2422,1120.0,5177.5,13.0,1354.0,1
2423,1175.0,4699.5,0.0,1059.0,1
2424,1285.0,4501.5,0.0,849.0,1
2425,1370.0,4411.5,0.0,874.0,0
2426,1495.0,4300.0,0.0,869.0,0
2427,1670.0,4337.0,0.0,899.0,1
2428,1880.0,4646.5,13.0,1024.0,0
2429,2095.0,5238.5,26.0,1299.0,0
2430,2355.0,5849.0,57.0,1489.0,0
2431,2715.0,6357.5,98.0,1444.0,0
2432,3055.0,6689.5,89.0,1434.0,1
2433,3300.0,6880.5,70.0,1439.0,1
2434,3440.0,7027.0,49.0,1444.0,1
2435,3490.0,7032.0,34.0,1419.0,1
2436,3420.0,6859.5,33.0,1419.0,1
2437,3215.0,6685.0,13.0,1449.0,1
2438,2920.0,6586.0,17.5,1519.0,0
2439,2705.0,6604.0,42.0,1544.0,0
2440,2675.0,6892.5,173.0,1589.0,0
2441,2690.0,6995.0,329.5,1599.0,0
2442,2680.0,6990.0,364.0,1644.0,0
2443,2635.0,6790.0,313.5,1604.0,1
2444,2580.0,6330.5,178.5,1529.0,1
2445,2530.0,5818.0,61.0,1454.0,1
2446,2475.0,5431.5,13.0,1399.0,1
2447,2390.0,4868.0,0.0,1149.0,1
2448,2335.0,4595.5,0.0,959.0,1
2449,2280.0,4501.0,0.0,959.0,0
2450,2240.0,4391.5,0.0,949.0,0
2451,2200.0,4369.5,0.0,959.0,0
2452,2155.0,4665.5,13.0,1049.0,0
2453,2095.0,5406.5,26.0,1289.0,0
2454,2170.0,6100.5,38.0,1444.0,0
2455,2435.0,6604.0,60.0,1379.0,0
2456,2670.0,6908.5,44.0,1314.0,0
2457,2755.0,6980.0,18.0,1299.0,1
2458,2715.0,7016.0,17.0,1314.0,0
2459,2575.0,6992.0,28.0,1334.0,0
2460,2315.0,6826.0,33.0,1289.0,0
2461,1960.0,6666.0,13.0,1319.0,0
2462,1520.0,6597.5,17.5,1379.0,0
2463,1180.0,6603.5,35.0,1414.0,0
2464,1090.0,6959.5,166.0,1459.0,0
2465,1045.0,7109.5,329.5,1469.0,0
2466,985.0,7099.5,364.0,1494.0,0
2467,930.0,6848.0,313.5,1464.0,1
2468,880.0,6321.5,178.5,1404.0,1
2469,855.0,5832.0,61.0,1359.0,1
2470,845.0,5428.0,13.0,1304.0,1
2471,830.0,4909.5,0.0,1044.0,1
2472,845.0,4593.5,0.0,844.0,1
2473,910.0,4492.0,0.0,859.0,1
2474,990.0,4412.0,0.0,864.0,1
2475,1085.0,4468.5,0.0,879.0,1
2476,1215.0,4805.5,13.0,994.0,1
2477,1405.0,5424.0,26.0,1264.0,1
2478,1670.0,6048.5,57.0,1429.0,0
2479,1960.0,6514.5,98.0,1379.0,0
2480,2185.0,6763.5,83.0,1364.0,0
2481,2335.0,6894.0,57.0,1369.0,0
2482,2465.0,6953.0,36.0,1344.0,1
2483,2560.0,6956.5,21.0,1349.0,1
2484,2610.0,6827.5,26.0,1349.0,1
2485,2605.0,6784.5,13.0,1404.0,1
2486,2440.0,6741.0,17.5,1464.0,0
2487,2200.0,6787.5,35.0,1479.0,0
2488,2100.0,7079.0,166.0,1514.0,0
2489,2110.0,7234.0,354.5,1569.0,0
2490,2125.0,7239.5,414.0,1589.0,1
2491,2110.0,7005.0,338.5,1584.0,1
2492,2075.0,6450.0,178.5,1529.0,1
2493,2080.0,5890.0,61.0,1489.0,1
2494,2110.0,5478.5,13.0,1449.0,1
2495,2275.0,4939.0,0.0,1164.0,1
2496,2405.0,4565.0,0.0,919.0,0
2497,2400.0,4445.0,0.0,924.0,0
2498,2370.0,4305.0,0.0,924.0,0
2499,2340.0,4280.0,0.0,934.0,0
2500,2300.0,4420.0,13.0,1039.0,0
2501,2245.0,4680.0,26.0,1299.0,0
2502,2365.0,5020.0,68.0,1449.0,0
2503,2755.0,5520.0,120.0,1394.0,0
2504,3150.0,5910.0,82.0,1354.0,0
2505,3430.0,6100.0,33.0,1374.0,1
2506,3545.0,6200.0,31.0,1414.0,0
2507,3540.0,6280.0,36.0,1409.0,1
2508,3335.0,6125.0,34.0,1389.0,0
2509,2985.0,5960.0,13.0,1429.0,0
2510,2545.0,5955.0,25.0,1459.0,0
2511,2240.0,6105.0,134.5,1474.0,0
2512,2180.0,6570.0,285.5,1519.0,0
2513,2200.0,6685.0,362.0,1534.0,0
2514,2250.0,6590.0,316.0,1599.0,0
2515,2310.0,6360.0,183.0,1599.0,0
2516,2365.0,5930.0,66.0,1559.0,0
2517,2425.0,5480.0,26.0,1529.0,0
2518,2480.0,5030.0,13.0,1504.0,1
2519,2575.0,4668.5,0.0,1254.0,0
2520,2600.0,4538.0,0.0,1024.0,1
2521,2520.0,4379.5,0.0,1014.0,0
2522,2410.0,4215.5,0.0,994.0,0
2523,2300.0,4175.5,0.0,979.0,0
2524,2255.0,4241.5,13.0,1114.0,0
2525,2255.0,4340.0,26.0,1424.0,0
2526,2430.0,4685.0,38.0,1534.0,1
2527,2885.0,5285.5,60.0,1454.0,1
2528,3320.0,5745.0,52.0,1464.0,1
2529,3640.0,6134.0,33.0,1469.0,1
2530,3775.0,6302.0,31.0,1484.0,1
2531,3715.0,6320.5,36.0,1464.0,1
2532,3460.0,6093.0,34.0,1449.0,1
2533,3145.0,5805.5,13.0,1544.0,1
2534,2860.0,5728.5,17.5,1644.0,1
2535,2740.0,5877.0,42.0,1629.0,1
2536,2785.0,6272.0,173.0,1654.0,0
2537,2835.0,6403.0,304.5,1719.0,0
2538,2870.0,6392.0,331.0,1769.0,1
2539,2910.0,6208.0,308.0,1814.0,1
2540,2920.0,5828.5,181.0,1809.0,1
2541,2935.0,5417.5,61.0,1734.0,1
2542,2940.0,5014.0,13.0,1714.0,1
2543,2965.0,4561.0,0.0,1429.0,1
2544,2980.0,4272.5,0.0,1094.0,1
2545,2990.0,4180.0,0.0,1104.0,0
2546,3000.0,4088.5,0.0,1104.0,0
2547,2995.0,4094.5,0.0,1124.0,1
2548,2970.0,4394.5,13.0,1264.0,0
2549,2925.0,4956.0,26.0,1599.0,0
2550,3085.0,5616.5,38.0,1749.0,0
2551,3515.0,6224.0,60.0,1689.0,0
2552,3910.0,6581.5,51.0,1669.0,0
2553,4140.0,6762.5,32.0,1679.0,1
2554,4220.0,6854.5,30.0,1704.0,0
2555,4185.0,6924.5,27.0,1679.0,0
2556,4065.0,6790.0,26.0,1604.0,0
2557,3815.0,6601.5,13.0,1684.0,1
2558,3400.0,6458.0,17.5,1729.0,0
2559,3055.0,6510.0,87.0,1609.0,1
2560,2945.0,6854.5,195.5,1599.0,0
2561,2905.0,7027.5,314.5,1644.0,1
2562,2895.0,7015.5,331.0,1669.0,1
2563,2910.0,6779.5,253.0,1714.0,1
2564,2915.0,6256.5,158.5,1769.0,1
2565,2930.0,5726.5,61.0,1784.0,1
2566,2955.0,5310.0,13.0,1784.0,1
2567,2970.0,4826.0,0.0,1454.0,1
2568,2930.0,4569.0,0.0,1094.0,1
2569,2925.0,4511.0,0.0,1079.0,0
2570,2965.0,4433.0,0.0,1074.0,0
2571,2970.0,4431.5,0.0,1074.0,0
2572,2940.0,4685.5,13.0,1244.0,0
2573,2865.0,5240.0,26.0,1579.0,0
2574,2920.0,5946.5,38.0,1694.0,0
2575,3310.0,6536.0,98.0,1619.0,0
2576,3730.0,6851.0,120.0,1614.0,1
2577,3980.0,6897.5,94.0,1619.0,1
2578,4030.0,6904.0,75.0,1624.0,1
2579,4010.0,6906.5,41.0,1599.0,0
2580,3850.0,6761.0,26.0,1529.0,0
2581,3525.0,6637.0,13.0,1604.0,0
2582,3005.0,6651.5,17.5,1654.0,0
2583,2580.0,6812.0,80.0,1529.0,0
2584,2420.0,7224.0,186.0,1514.0,0
2585,2260.0,7351.0,339.5,1504.0,0
2586,2095.0,7302.5,383.5,1559.0,0
2587,1970.0,7039.0,278.0,1594.0,0
2588,1865.0,6477.0,158.5,1649.0,1
2589,1760.0,5966.0,61.0,1664.0,1
2590,1640.0,5589.5,13.0,1654.0,1
2591,1510.0,4951.5,0.0,1289.0,1
2592,1410.0,4625.5,0.0,904.0,1
2593,1375.0,4553.5,0.0,884.0,1
2594,1355.0,4452.5,0.0,859.0,1
2595,1350.0,4474.0,0.0,879.0,1
2596,1340.0,4792.5,13.0,1069.0,0
2597,1305.0,5432.0,26.0,1479.0,0
2598,1450.0,6081.0,38.0,1629.0,0
2599,1985.0,6666.0,60.0,1424.0,1
2600,2460.0,6949.5,44.0,1379.0,1
2601,2760.0,6969.0,18.0,1434.0,1
2602,2905.0,6926.5,17.0,1504.0,1
2603,2925.0,6903.5,29.0,1549.0,1
2604,2720.0,6736.5,34.0,1474.0,1
2605,2260.0,6674.5,13.0,1484.0,1
2606,1620.0,6662.5,17.5,1534.0,1
2607,1170.0,6801.5,70.0,1409.0,1
2608,1135.0,7225.5,243.5,1424.0,1
2609,1155.0,7354.5,409.5,1464.0,1
2610,1175.0,7337.0,341.0,1484.0,0
2611,1205.0,7107.5,203.0,1494.0,1
2612,1270.0,6554.5,93.5,1549.0,1
2613,1350.0,6001.0,26.0,1664.0,1
2614,1425.0,5631.5,13.0,1684.0,1
2615,1420.0,4991.5,0.0,1284.0,1
2616,1385.0,4665.0,0.0,904.0,1
2617,1390.0,4575.5,0.0,894.0,1
2618,1385.0,4467.5,0.0,879.0,1
2619,1350.0,4482.5,0.0,894.0,1
2620,1325.0,4774.0,13.0,1089.0,1
2621,1270.0,5396.5,26.0,1489.0,1
2622,1460.0,6087.5,38.0,1629.0,0
2623,2020.0,6647.5,60.0,1449.0,0
2624,2655.0,6963.0,44.0,1379.0,1
2625,3150.0,7023.0,18.0,1424.0,1
2626,3445.0,7011.5,17.0,1519.0,1
2627,3555.0,6985.0,21.0,1539.0,1
2628,3345.0,6791.5,26.0,1479.0,1
2629,2910.0,6695.0,13.0,1494.0,1
2630,2320.0,6627.5,17.5,1589.0,1
2631,1940.0,6722.0,70.0,1529.0,1
2632,1945.0,7125.0,243.5,1569.0,0
2633,2040.0,7244.5,409.5,1634.0,0
2634,2135.0,7244.0,341.0,1659.0,0
2635,2215.0,7010.0,203.0,1674.0,1
2636,2275.0,6490.5,93.5,1669.0,1
2637,2335.0,5938.0,26.0,1689.0,1
2638,2385.0,5524.5,13.0,1719.0,1
2639,2455.0,4967.5,73.0,1379.0,1
2640,2535.0,4654.0,146.0,1019.0,1
2641,2585.0,4548.5,146.0,1029.0,0
2642,2600.0,4438.0,146.0,1014.0,1
2643,2610.0,4455.0,146.0,1029.0,1
2644,2625.0,4741.0,189.0,1199.0,1
2645,2630.0,5347.0,264.0,1594.0,0
2646,2775.0,6029.5,308.0,1804.0,0
2647,3235.0,6559.0,368.0,1659.0,0
2648,3700.0,6840.5,390.0,1584.0,1
2649,4005.0,6936.0,364.0,1614.0,1
2650,4095.0,6996.0,327.0,1674.0,1
2651,4020.0,7042.0,283.0,1694.0,1
2652,3800.0,6892.0,269.0,1624.0,0
2653,3460.0,6763.0,266.0,1654.0,0
2654,3045.0,6686.0,287.5,1744.0,0
2655,2745.0,6776.0,385.0,1679.0,1
2656,2645.0,7101.5,513.5,1724.0,0
2657,2605.0,7174.5,589.5,1754.0,0
2658,2600.0,7115.5,521.0,1789.0,0
2659,2590.0,6912.5,420.5,1804.0,1
2660,2550.0,6421.5,355.0,1744.0,1
2661,2510.0,5944.5,263.0,1724.0,1
2662,2455.0,5533.0,189.0,1739.0,1
2663,2295.0,4940.5,142.0,1359.0,0
2664,2120.0,4580.0,138.0,969.0,0
2665,2020.0,4503.0,138.0,944.0,0
2666,1910.0,4390.0,142.0,914.0,0
2667,1795.0,4412.0,146.0,914.0,0
2668,1670.0,4719.5,189.0,1089.0,0
2669,1545.0,5317.5,264.0,1469.0,0
2670,1590.0,5911.0,308.0,1659.0,0
2671,1855.0,6259.5,330.0,1549.0,0
2672,2085.0,6426.0,315.0,1474.0,0
2673,2240.0,6521.0,289.0,1454.0,0
2674,2320.0,6621.5,271.0,1459.0,0
2675,2285.0,6758.0,266.0,1449.0,1
2676,2075.0,6751.5,277.0,1419.0,1
2677,1675.0,6666.0,273.0,1439.0,0
2678,1135.0,6545.5,287.5,1529.0,1
2679,720.0,6595.5,305.0,1499.0,1
2680,620.0,6948.5,480.5,1554.0,0
2681,600.0,7045.5,636.5,1574.0,0
2682,600.0,7035.0,541.0,1644.0,0
2683,600.0,6802.5,480.5,1669.0,1
2684,600.0,6283.0,430.0,1604.0,0
2685,615.0,5795.0,298.0,1634.0,1
2686,645.0,5416.0,189.0,1664.0,1
2687,670.0,4856.0,142.0,1259.0,1
2688,655.0,4527.0,138.0,849.0,1
2689,645.0,4399.0,138.0,854.0,1
2690,640.0,4249.0,142.0,834.0,1
2691,645.0,4220.5,146.0,844.0,1
2692,685.0,4305.0,189.0,1064.0,1
2693,710.0,4431.5,264.0,1489.0,0
2694,930.0,4672.0,308.0,1689.0,0
2695,1450.0,5151.0,330.0,1549.0,0
2696,1995.0,5599.0,322.0,1524.0,1
2697,2395.0,5965.0,303.0,1529.0,1
2698,2665.0,6154.0,284.0,1484.0,1
2699,2810.0,6218.0,278.0,1489.0,1
2700,2790.0,6044.0,283.0,1459.0,1
2701,2590.0,5800.0,273.0,1459.0,1
2702,2195.0,5800.0,287.5,1569.0,1
2703,1905.0,5928.0,312.0,1534.0,1
2704,1920.0,6375.5,480.5,1689.0,0
2705,1950.0,6532.5,629.5,1694.0,0
2706,1975.0,6536.5,541.0,1664.0,1
2707,1995.0,6373.0,480.5,1649.0,0
2708,2055.0,5960.0,430.0,1609.0,1
2709,2175.0,5517.0,298.0,1659.0,1
2710,2305.0,5118.0,189.0,1734.0,0
2711,2275.0,4569.0,142.0,1339.0,0
2712,2230.0,4254.5,138.0,954.0,1
2713,2320.0,4165.0,138.0,969.0,1
2714,2370.0,4063.5,142.0,964.0,1
2715,2390.0,4084.0,146.0,979.0,1
2716,2410.0,4412.5,189.0,1154.0,0
2717,2440.0,5047.5,264.0,1549.0,0
2718,2570.0,5720.5,308.0,1764.0,1
2719,3020.0,6399.0,330.0,1649.0,1
2720,3515.0,6781.5,314.0,1594.0,1
2721,3880.0,6924.0,288.0,1624.0,1
2722,4040.0,6969.5,270.0,1664.0,1
2723,4070.0,7016.0,265.0,1674.0,1
2724,3925.0,6856.0,270.0,1624.0,1
